30
461.7382	117.7718	65.3530	46.7724	-18.8693
539.0560	125.2938	45.9743	41.4747	5.4389
497.5636	140.5844	62.5681	46.9666	-37.3916
425.1722	115.1503	97.7549	80.2630	-13.1410
457.3109	140.6719	81.3990	80.9605	-72.8750
470.7378	84.9876	59.7268	41.8107	-42.5645
114.0058	451.7512	58.3000	55.7480	-39.1888
217.8468	470.1951	90.9013	56.3975	6.6537
76.7679	496.7570	76.2853	67.9232	88.7699
136.4280	428.4849	70.3369	67.0336	86.1183
162.7578	451.5296	54.5318	49.4092	-3.0005
178.0036	419.3672	88.8633	83.6936	-16.9196
158.3226	169.3971	45.9492	41.5441	-57.5841
238.4689	237.4497	81.8106	69.9786	8.4177
135.4313	205.6333	94.9840	70.7520	45.9933
196.8393	113.5723	72.9430	49.4847	-54.7390
155.0434	212.7918	61.3405	59.6048	32.5068
134.8879	175.6423	68.8266	63.3624	47.7086
328.6557	544.3561	82.7482	44.0773	-0.7408
341.2405	523.2599	52.8325	45.7151	2.6449
360.4395	534.4945	79.0553	59.8335	-2.2567
351.2979	489.0245	60.9372	60.9204	75.3257
336.3828	424.2039	98.2868	71.8716	-37.6732
364.6186	459.2684	99.5732	85.3913	56.0799
492.4654	503.5134	56.3522	54.0454	-51.3764
480.3494	430.8245	93.2256	42.6348	52.8913
488.3807	461.9464	73.9282	61.8265	-48.0693
476.6237	519.2999	78.1904	75.6204	89.4563
513.6382	434.3624	68.5799	53.8484	-84.3661
481.5326	432.4888	88.8690	81.7691	-89.3512
