# center_row center_col major_diameter minor_diameter angle_deg score
148.833 264.888 64.6301 53.2586 -62.9308 0.889254
25.0219 119.314 78.4155 33.0395 -75.9732 0.840448
248.991 103.083 66.8512 62.8565 75.987 0.873884
265.033 223.976 61.3432 51.2516 3.13117 0.855122
57.0289 44.9615 63.3197 61.2376 8.73937 0.848863
227.81 160.671 83.0598 34.7553 60.8979 0.795584
148.681 70.0476 53.3874 32.6926 -9.36017 0.797029
177.008 199.076 54.4396 44.744 -67.9423 0.809432
269.431 148.354 64.3795 39.4048 45.0711 0.786597
217.914 143.193 132.812 42.4341 60.5551 0.871286
198.465 116.722 70.5188 33.25 66.6708 0.785274
107 236.02 73.1602 49.6725 39.7605 0.803725
173.228 147.506 65.6242 32.7209 55.4779 0.798033
