# center_row center_col major_diameter minor_diameter angle_deg score
241.452 67.1934 104.062 66.3567 -59.2414 0.97303
123.201 254.096 71.4929 67.8065 39.195 0.954969
81.5124 122.32 84.1245 66.2503 38.2953 0.925148
210.182 157.27 90.4259 35.9919 -19.9579 0.872869
113.173 79.3765 58.3605 49.6828 -13.8242 0.903059
160.156 261.605 85.6087 36.4341 -14.1497 0.942197
251.727 231.776 112.225 45.2061 59.2327 0.904432
183.909 206.037 64.9451 58.2789 39.3826 0.888271
56.4994 88.245 98.2395 70.147 6.34784 0.923951
246.585 184.641 83.2322 37.5872 -51.0721 0.795464
70.5329 104.625 56.3626 32.2892 -14.9803 0.806276
