# center_row center_col major_diameter minor_diameter angle_deg score
97.89 41.9029 74.5788 53.0233 -85.8479 0.853881
61.0757 33.7548 76.3913 54.0503 -40.0094 0.814661
64.938 124.143 68.8136 48.9777 49.6834 0.905731
212.039 150.124 59.0927 51.5096 -76.4982 0.827838
114.946 179.039 64.6295 62.8393 83.9788 0.828279
56.9876 172.891 56.6094 30.7849 86.9177 0.80014
142.793 114.032 85.6144 59.8731 -2.74163 0.809647
210.002 118.246 41.1153 31.1301 -27.3512 0.797598
248.915 199.523 61.9065 44.5419 -74.3032 0.797851
181.835 215.45 78.23 47.5239 -44.4222 0.829336
159.389 184.158 37.7939 35.0048 -35.0084 0.805284
