# center_row center_col major_diameter minor_diameter angle_deg score
56.1544 241.932 80.9291 52.8028 -41.2909 0.85708
99.8175 235.109 82.6922 32.8301 -45.9773 0.790192
39.0946 44.0369 60.7338 44.9333 -52.5273 0.819164
173.734 43.1676 85.8216 33.8179 -63.4138 0.841619
210.584 174.918 71.4288 58.9667 24.8173 0.801654
61.3595 154.244 71.714 52.0707 -20.8419 0.824897
76.7118 175.688 57.0641 55.178 4.97949 0.786175
99.1285 108.26 50.6661 32.9266 -88.5988 0.826713
225.055 60.0342 38.5666 34.9656 70.5868 0.838
124.847 35.397 45.3668 36.9479 -48.7749 0.811263
159.96 242.065 36.7671 36.5648 17.3013 0.810807
121.99 131.018 53.3351 33.5062 -51.1153 0.822005
