# center_row center_col major_diameter minor_diameter angle_deg score
174.417 43.1828 81.5582 29.6337 -63.2688 0.87956
100.353 235.268 88.3853 38.4555 -46.2288 0.889624
56.4527 242.299 81.6124 53.7352 -41.7184 0.95463
39.5208 44.2727 66.2031 50.5744 -52.5678 0.903965
51.5418 89.0942 65.6124 41.6947 69.0178 0.929695
211.279 175.35 76.4663 64.6893 23.423 0.904617
61.3697 154.34 71.9268 52.2934 -21.7652 0.938618
245.324 102.247 66.4996 51.5201 46.4433 0.927095
164.349 197.777 83.528 35.4844 46.6524 0.924321
125.405 35.2935 50.2496 42.405 -45.7105 0.921964
122.505 131.312 54.3294 34.1313 -51.2755 0.904117
225.502 60.1119 39.0446 35.9214 71.8842 0.903601
193.651 233.246 69.6227 42.5462 68.568 0.912445
77.5133 176.244 57.4762 55.5802 -6.04097 0.948651
100.622 108.063 51.6509 36.0984 -85.7833 0.877538
178.577 129.143 69.7726 59.5685 14.2448 0.940428
159.821 244.262 40.9128 37.8195 19.1789 0.905315
225.123 104.215 54.0078 35.7355 39.8234 0.916257
79.6019 242.61 45.1862 16.0089 -62.1327 0.814364
70.3798 58.9376 39.1235 34.1163 -39.2383 0.806124
