# center_row center_col major_diameter minor_diameter angle_deg score
62.4953 82.2413 63.7239 59.5833 -54.4153 0.952976
90.5223 271.3 66.1261 52.3512 4.10165 0.933939
119.538 61.2451 65.5029 39.601 60.6375 0.932003
73.8648 146.385 59.6364 34.4229 41.1028 0.868444
168.46 116.13 62.2505 34.3755 -85.3317 0.934395
134.509 209.188 46.167 38.4192 67.4596 0.902839
55.4327 196.251 54.4506 40.1808 -49.6553 0.910393
33.4751 136.286 49.7302 41.4701 67.6959 0.938526
196.208 242.952 70.4498 43.9658 -62.1726 0.902337
54.57 47.2643 60.1255 52.396 40.2168 0.930303
171.136 53.5448 75.3068 50.0423 2.84527 0.878658
106.767 28.6403 52.6242 32.861 -29.1918 0.872534
256.531 258.499 55.8035 42.1682 -64.2564 0.930914
142.474 112.207 62.1748 38.4503 -25.9121 0.937146
272.487 246.286 47.833 35.3675 -43.476 0.927086
252.276 109.256 63.1355 49.4373 70.3324 0.934557
150.595 246.08 45.9354 39.9673 -69.9968 0.910475
169.504 26.2712 56.0592 38.4318 36.3664 0.912596
197.618 191.262 61.6903 31.595 46.7294 0.87623
230.557 189.256 53.4156 31.5512 17.613 0.926519
42.4383 183.173 38.5895 36.136 -68.7043 0.941928
241.438 224.044 35.8987 34.6481 0.847475 0.798912
