# center_row center_col major_diameter minor_diameter angle_deg score
234.978 270.987 84.5179 46.8424 -8.06732 0.903685
78.9499 241.999 91.2017 39.5731 70.9515 0.917595
25.0634 165.979 42.9111 36.815 20.0496 0.964682
69.9981 110.957 44.5522 34.6849 8.35485 0.902364
218.041 152.975 99.3755 35.6052 -30.1144 0.91145
218.8 206.957 74.8586 51.1398 -63.0758 0.794322
169.425 70.3981 108.367 61.172 41.7453 0.846103
197.932 36.0564 40.8619 40.5672 -30.9516 0.805342
183.795 137.795 54.1887 36.8859 36.3615 0.786649
160.103 257.976 100.288 49.2804 -19.6752 0.783284
