# center_row center_col major_diameter minor_diameter angle_deg score
260.445 268.207 57.5808 53.6878 20.5982 0.97137
255.48 43.087 67.4648 55.66 -69.0358 0.918327
220.71 46.2137 71.6076 37.8399 66.2609 0.944728
65.7588 77.5247 75.0915 67.4637 -59.7931 0.933227
165.412 38.2955 39.7146 29.5603 -40.407 0.949726
92.7364 261.385 67.6453 48.3611 40.4806 0.861211
143.137 228.223 69.6725 50.2193 -52.4093 0.943226
114.485 26.4051 59.7578 31.7786 -34.7126 0.908412
104.443 177.323 70.176 56.3216 -36.1241 0.945292
179.569 161.784 75.5861 48.1925 52.4051 0.909738
267.299 211.251 66.5161 34.3793 -33.6351 0.931923
56.4212 246.342 70.1067 50.27 -3.65701 0.929021
242.535 219.303 51.4901 43.8538 -37.1381 0.921917
273.46 99.3039 46.3972 44.1567 -33.6996 0.91731
60.5721 213.181 66.3126 34.4022 62.2923 0.888594
128.569 52.2513 45.3327 33.8433 -77.5458 0.937216
109.525 101.191 49.8491 49.4274 87.3627 0.928524
209.439 143.529 72.9404 51.4401 -18.0966 0.928215
50.5073 106.162 54.2096 34.4121 70.4534 0.928131
217.563 177.312 52.2211 38.506 -11.1574 0.862806
251.571 99.0068 56.6487 32.179 88.9727 0.899701
189.452 214.89 37.7456 30.5254 74.5116 0.933433
