# center_row center_col major_diameter minor_diameter angle_deg score
190.534 77.2922 104.186 102.346 27.0475 0.956967
44.6194 99.2954 80.1083 44.4441 32.9986 0.940533
49.6466 255.3 81.6998 69.7046 -73.2327 0.947423
174.487 273.299 64.3266 48.3154 -11.9276 0.950455
141.689 156.349 87.5915 41.6041 26.6274 0.953486
237.456 221.278 73.9977 66.6983 83.7406 0.931439
69.5573 73.1329 45.5471 41.4068 33.8483 0.922683
243.558 250.043 61.848 41.1273 -74.1916 0.967793
58.2422 220.965 84.5107 50.7923 80.5498 0.936643
182.707 234.355 54.2334 48.0266 -41.3279 0.875716
121.068 127.454 99.3579 50.2187 -56.5329 0.930604
