# center_row center_col major_diameter minor_diameter angle_deg score
156.486 82.3176 66.0845 62.1419 -1.57375 0.904182
233.459 61.1559 88.4806 40.3341 -58.8676 0.898022
189.512 25.3345 49.6026 31.6215 -28.2023 0.93976
247.95 151.542 85.5287 48.609 -7.71232 0.946532
78.5067 205.254 70.2745 60.3669 44.2454 0.892798
130.751 46.4267 79.1946 34.582 -10.1463 0.826591
106.563 105.337 70.4986 54.3237 -14.1264 0.918267
176.175 231.684 82.3876 59.9899 50.873 0.935135
37.0567 200.398 63.179 54.4638 -8.11467 0.910631
271.419 262.935 63.9724 31.7862 66.4787 0.898395
240.027 263.595 73.6214 39.8784 -59.6311 0.868242
122.474 164.236 56.0679 48.3833 -58.677 0.953908
140.064 149.399 85.5428 38.0519 65.7919 0.9073
191.518 266.395 53.2662 39.4809 -66.5491 0.898901
64.4526 168.829 43.9864 35.6551 -39.2218 0.849513
204.862 170.058 73.1354 61.5613 -13.4194 0.937262
229.498 99.2285 54.4282 37.8026 -75.0867 0.943825
203.476 228.633 52.5666 39.5647 43.4521 0.855063
248.254 231.136 77.3538 34.3175 61.8663 0.884269
227.284 85.9664 33.3455 18.9088 -43.7274 0.831446
259.821 249.822 31.9101 15.4165 -88.3044 0.844656
