# center_row center_col major_diameter minor_diameter angle_deg score
103.535 254.367 90.3642 50.3638 12.7148 0.93082
151.047 171.607 87.5445 59.0405 -38.1337 0.931336
63.4458 178.379 94.6179 85.1375 -48.4996 0.938269
39.3708 257.302 75.0559 45.5288 84.9423 0.966065
210.41 117.559 109.459 59.9877 29.7311 0.92223
92.697 88.2904 49.2299 37.8223 -17.2191 0.955387
38.4037 112.661 77.7966 63.8319 -74.0179 0.954088
207.434 203.292 94.4802 48.3646 -38.8841 0.944275
274.536 98.1567 67.2743 37.7277 87.4532 0.889596
238.835 68.1521 103.826 56.2989 68.7675 0.898225
177.412 219.183 83.9789 75.276 -72.0494 0.925332
152.987 71.9076 75.7913 35.9409 35.63 0.895728
