# center_row center_col major_diameter minor_diameter angle_deg score
189.536 250.368 115.534 85.6687 18.4712 0.968262
210.501 61.1521 101.368 85.8434 74.8616 0.926862
169.503 208.09 97.3295 43.6568 -72.0634 0.948579
101.425 39.3163 90.2572 52.3978 -37.6679 0.955485
68.2844 153.699 87.0531 67.8872 -48.03 0.970098
74.6508 230.178 55.7462 55.0401 -41.322 0.955855
30.3591 88.2912 53.0154 43.6709 -6.21716 0.961658
250.575 100.296 92.382 52.341 26.9648 0.946974
168.504 95.253 78.2427 64.4428 31.4066 0.939886
107.572 178.69 71.3382 54.0609 -80.3377 0.909467
84.7852 74.2331 56.9743 34.3228 -7.48153 0.847881
207.276 127.746 38.4165 32.2164 25.6701 0.863482
