# center_row center_col major_diameter minor_diameter angle_deg score
40.1008 257.866 68.762 47.1587 64.6385 0.894628
195.016 168.96 74.831 72.5613 59.3242 0.8602
128.004 186.145 76.0162 49.0345 -53.7667 0.894571
271.069 131.978 67.5786 40.2826 70.7615 0.818583
138.066 103.037 72.1692 34.9159 73.6531 0.854363
231.038 239.95 53.0142 44.6407 -37.9702 0.85219
31.0573 83.3825 70.1822 36.3121 47.6071 0.885487
51.0082 178.957 68.7089 66.8053 -50.1903 0.854468
54.5633 49.6827 80.7662 38.8833 77.9726 0.793692
249.659 192.231 48.251 39.5983 -43.3222 0.882074
242.126 76.0044 52.5549 49.9588 67.0476 0.831675
263.803 65.056 48.753 30.9932 21.1553 0.787027
142.175 254.625 36.5443 29.5833 6.46643 0.82083
