# center_row center_col major_diameter minor_diameter angle_deg score
248.064 66.03 67.2396 35.7299 -52.0411 0.915142
91.8847 162.028 59.6097 59.1003 -5.12116 0.832212
134.905 126.851 47.1662 30.6619 64.1679 0.82264
91.9907 88.9954 70.8429 66.7848 64.3513 0.815956
82.8133 29.096 70.7126 52.5156 -12.6862 0.923304
178.927 250.985 56.6813 50.6335 -0.69744 0.782136
245.894 266.221 62.1019 46.6584 -56.5631 0.807599
241.99 120.984 59.3121 37.4481 32.961 0.793008
255.928 169.956 62.6908 40.8809 -18.2458 0.871942
193.711 89.9624 48.835 37.3441 -36.369 0.786125
42.1096 251.826 36.6914 29.2137 79.2598 0.850782
32.509 209.796 57.7633 41.0141 3.86514 0.820133
66.3342 159.9 59.8333 39.8743 -43.6747 0.786466
