# center_row center_col major_diameter minor_diameter angle_deg score
243.538 114.255 72.0208 60.0506 -66.4743 0.859695
61.996 82.1011 62.6289 58.6069 -51.8716 0.847279
89.6865 270.95 61.3796 46.6629 4.58195 0.814143
72.7338 145.866 55.3823 28.7795 40.0563 0.792702
167.903 115.937 56.2949 29.0015 -85.5249 0.858083
134.045 209.044 40.9139 32.7104 66.7037 0.864544
54.9783 196.011 53.4481 39.3677 -49.8201 0.841844
33.0008 135.992 48.6774 40.7597 67.9254 0.892359
54.3499 46.9669 54.992 46.2493 41.5109 0.788684
169.735 52.0999 71.1775 46.6101 5.34035 0.781256
106.013 28.8381 52.7237 32.3753 -30.7469 0.857233
194.979 242.003 64.4404 40.7826 -62.979 0.810625
196.985 191.025 60.5745 30.7299 46.9657 0.786539
150.059 246.043 49.2817 43.7727 -68.8367 0.79253
241.407 223.583 30.7449 27.4808 19.4301 0.819539
