# center_row center_col major_diameter minor_diameter angle_deg score
141.535 139.327 59.5245 47.9025 16.1066 0.965895
146.03 78.9852 69.534 63.9391 -22.4624 0.926472
27.4665 138.284 61.236 37.7712 -78.5125 0.960023
218.236 48.6438 60.0064 41.3461 -56.7243 0.941607
107.425 39.2158 47.4395 45.4021 -63.6412 0.948533
31.4981 78.2083 39.6159 29.7809 -58.5282 0.924614
237.545 210.29 45.7096 43.6959 42.8661 0.914109
65.436 227.754 65.4496 44.517 1.43062 0.886085
178.399 29.515 58.1517 52.8978 10.0589 0.885998
57.2734 194.295 45.981 42.4004 -28.7804 0.871422
237.349 101.36 51.8496 48.192 13.6047 0.908004
272.528 271.969 46.7789 44.5775 -48.1948 0.866223
129.343 235.359 53.1066 41.9891 9.50926 0.930908
28.3856 216.382 51.8756 40.4493 -24.4312 0.879183
148.52 239.263 46.042 38.3686 55.556 0.931184
68.6072 75.2281 70.3495 34.4276 54.62 0.892801
263.161 113.026 52.0788 48.95 -2.64044 0.899259
69.4937 104.399 62.049 50.069 -5.23934 0.843642
271.831 81.362 54.0846 39.3629 -71.7862 0.898803
233.813 240.57 72.2868 39.9608 24.2632 0.824493
147.938 194.568 36.453 34.3527 -11.6148 0.840253
174.77 199.832 39.4503 34.0454 -41.971 0.847122
169.462 180.202 39.6068 39.3914 32.5927 0.822045
172.282 191.635 31.5118 20.5449 -10.9772 0.861127
