# center_row center_col major_diameter minor_diameter angle_deg score
123.996 219.95 74.7406 44.8906 80.2792 0.914013
54.9626 104.998 74.6703 48.7603 -9.53941 0.890449
255.966 207.076 68.454 57.0076 6.44419 0.839364
250.081 125.25 80.2169 74.6441 -73.6534 0.792325
96.0342 161.958 61.2719 55.4316 -20.0801 0.826512
22.9605 141.03 43.2848 41.3929 69.3582 0.844309
44.6201 243.438 104.598 76.2802 -67.1983 0.788434
103.254 45.719 85.1573 61.091 29.1119 0.84872
255.512 77.5277 71.9977 37.0061 22.6721 0.816625
176.075 168.525 64.7326 60.3362 5.98544 0.868349
241.242 20.9258 84.292 37.1673 -4.52284 0.833745
187.083 110.985 73.5109 49.4476 25.3187 0.809989
