# center_row center_col major_diameter minor_diameter angle_deg score
267.509 227.22 67.7914 47.5583 -50.8478 0.9477
176.484 246.263 59.6465 47.4918 -58.1118 0.948701
39.5625 46.2194 57.9284 36.5384 58.6164 0.908172
148.42 114.34 78.5809 44.1546 -11.6682 0.919483
103.475 247.246 50.0846 44.4423 -72.483 0.919723
224.806 216.351 49.1581 37.9357 0.89002 0.900606
266.594 114.212 78.0845 34.5933 51.0667 0.899291
55.4752 31.2575 47.6864 43.6731 -51.1087 0.931978
119.465 44.1275 65.6995 46.2905 -18.2755 0.934896
67.8919 128.305 44.2659 35.2536 12.9232 0.929995
223.245 36.3205 66.4553 33.198 34.7354 0.890701
157.497 66.2256 39.9869 29.547 -21.3555 0.94058
171.42 157.273 48.0832 36.4697 -76.8619 0.924289
131.017 222.127 62.2312 49.3968 20.3246 0.910985
58.4494 99.2453 56.2419 48.1994 -50.4087 0.919044
106.883 50.734 38.5996 28.6856 36.1602 0.904046
197.499 101.313 39.6341 31.7743 50.3436 0.894692
263.173 147.946 60.447 33.9006 -86.2552 0.914598
53.4393 200.283 69.6758 45.7137 -50.8561 0.953955
219.874 164.627 46.7762 38.1639 -7.77312 0.93427
144.491 155.011 47.9326 46.7426 6.38061 0.861483
196.509 39.3615 51.3697 49.7605 67.465 0.938486
211.466 139.017 35.5324 31.096 -10.5726 0.881617
