# center_row center_col major_diameter minor_diameter angle_deg score
197.936 206.059 72.9724 60.6689 -30.6449 0.810036
54.0122 143.016 56.8154 50.6403 3.56026 0.922203
267.076 263.858 67.1198 32.7844 -64.287 0.802224
132.849 180.941 66.8934 40.7841 -12.9283 0.848011
105.802 237.084 72.5599 47.2778 75.2579 0.840049
250.744 127.154 53.2542 50.6309 -12.4769 0.809603
197.992 59.9991 59.45 37.3598 -30.5788 0.785358
131.492 90.1572 70.2841 37.3356 -18.9694 0.782814
267.97 224.053 57.5423 37.4381 -4.91999 0.867953
176.807 122.875 50.5337 33.3297 -79.088 0.812885
231.245 143.815 60.1758 51.4794 -22.9813 0.788009
155.917 121.891 58.6473 28.603 -60.5567 0.802371
