# center_row center_col major_diameter minor_diameter angle_deg score
123.943 64.9463 50.7929 48.608 6.57628 0.891946
266.761 63.1875 77.3856 43.9374 75.0869 0.8426
62.0722 235.189 54.3661 50.8388 51.8603 0.875884
276.061 213.136 62.362 36.5725 88.8707 0.807427
215.028 113.031 59.2736 37.6031 52.8789 0.791735
153.928 260.037 46.7533 32.7648 -71.2348 0.834374
206.977 275.902 42.915 32.8348 -23.8945 0.850076
165.059 132.037 40.7157 38.768 81.5271 0.837187
72.0742 190.086 37.2301 28.6019 39.2328 0.89698
229.754 228.096 35.181 32.9269 -46.8186 0.81985
193.813 174.351 69.4501 63.7647 -19.4856 0.780656
