# center_row center_col major_diameter minor_diameter angle_deg score
254.557 107.279 69.8565 31.5876 -12.1707 0.930752
60.4578 66.2004 78.2911 74.2365 -77.924 0.947483
164.461 147.361 70.1197 46.1866 18.6317 0.883849
244.499 220.056 69.8995 51.7671 -51.3125 0.957573
148.555 82.8638 71.5249 54.3849 -51.3086 0.949997
170.532 201.244 47.581 39.174 2.00499 0.958913
78.2618 135.427 76.65 34.328 -17.1317 0.891049
251.197 206.98 47.2466 35.5349 2.16537 0.925925
93.4426 43.2223 55.6746 45.584 -40.4822 0.948348
33.8145 131.401 60.1785 35.4126 31.7049 0.897128
259.528 191.982 73.2288 53.3489 -46.0324 0.940313
207.533 21.25 56.5357 35.7393 15.5393 0.874915
42.2457 36.0515 65.7561 37.9889 -84.3487 0.943046
43.4768 178.081 70.2774 58.7523 -28.4644 0.906483
23.6607 248.186 45.4739 30.0715 64.9958 0.867128
145.8 238.609 70.6 34.2245 -9.37702 0.906094
65.3713 222.324 78.1656 42.3088 -40.0646 0.902046
151.448 262.291 43.7163 29.5037 -43.4065 0.894203
229.356 45.1238 84.845 58.917 -58.7174 0.850435
269.856 82.3123 67.1425 51.1584 87.2559 0.90096
218.416 160.222 71.9578 50.0234 87.8708 0.915628
187.53 106.158 49.4654 45.569 88.5011 0.927047
238.765 29.5594 43.727 43.3429 -46.092 0.871633
174.49 64.2508 38.3029 36.3829 -47.8697 0.892587
56.2454 257.067 38.0158 35.9673 82.2023 0.848176
