# center_row center_col major_diameter minor_diameter angle_deg score
73.4909 254.829 83.7641 62.7848 -79.434 0.876021
127.009 91.0031 66.56 32.6593 -52.5432 0.783041
219.963 115.977 68.6882 66.799 -74.2026 0.832725
273.024 207.98 51.2693 37.477 78.1335 0.887596
163.993 133.978 62.5677 36.6455 12.3658 0.839959
258.018 247.181 51.2795 42.9736 22.3647 0.842673
252.964 34.3331 69.036 41.0627 54.2187 0.795059
190.3 225.229 95.6154 70.1308 66.4407 0.859578
126.918 213.079 50.459 48.7645 -75.9805 0.832799
93.9976 141.956 73.0066 54.716 -28.844 0.806551
159.871 24.0056 45.5933 33.2663 -30.7391 0.784089
39.0566 58.0747 64.5569 46.8588 1.88201 0.783748
141.877 20.9162 39.3631 38.8696 -36.8085 0.799265
