# center_row center_col major_diameter minor_diameter angle_deg score
242.042 150.234 114.584 70.0515 -2.76512 0.943384
55.6637 247.371 87.7352 72.5354 46.8792 0.955603
45.4391 57.2978 94.1552 56.3974 -29.5357 0.952211
237.493 93.0583 105.541 71.2215 -27.1377 0.943732
173.442 106.316 91.5265 57.7145 -15.6786 0.954248
125.55 206.194 70.3572 56.4087 40.3935 0.953246
31.5748 219.199 71.6231 49.68 57.5278 0.968332
77.3116 109.415 99.0856 87.6489 -48.1966 0.94006
155.773 267.104 58.3905 52.7623 5.93373 0.909826
179.55 262.22 49.7544 35.4276 43.2656 0.945525
103.536 196.293 84.1759 52.3749 8.57638 0.94362
