# center_row center_col major_diameter minor_diameter angle_deg score
143.564 142.288 90.6014 78.1302 -2.31657 0.932091
218.615 36.2873 63.6432 47.6226 38.7095 0.924041
42.2234 109.448 87.5093 63.7397 87.8422 0.939286
59.1317 55.4483 95.2878 55.9924 -10.8635 0.916654
250.489 131.157 73.4579 57.6161 -39.3165 0.947399
89.4399 56.2387 44.8225 20.9841 -52.9568 0.822154
226.655 154.602 83.6077 69.7972 45.3166 0.9086
41.7069 232.311 70.6427 34.3555 34.151 0.898997
84.9598 231.526 89.0057 39.7819 -11.4261 0.896253
167.274 47.3479 50.8087 37.8147 -5.2766 0.927565
176.594 181.034 65.2259 33.8498 70.0287 0.939067
212.519 99.2806 35.6553 29.6487 -69.248 0.936358
92.7331 81.6807 83.6323 40.8811 -79.9038 0.859141
62.3113 195.791 93.4743 63.8788 67.5094 0.890558
171.693 21.2993 48.6774 36.3985 32.4479 0.896116
125.263 181.418 65.5426 57.458 69.8228 0.936017
