# center_row center_col major_diameter minor_diameter angle_deg score
157.558 58.2858 57.4717 49.56 30.9617 0.958805
166.753 90.215 84.9186 83.4881 -1.72159 0.94501
44.0616 88.415 78.1717 76.9974 68.7111 0.899645
185.631 226.257 76.1538 38.5805 43.3444 0.942129
256.402 138.215 86.1037 44.4673 -44.2131 0.883364
86.5508 266.294 58.4499 48.3915 17.2369 0.957829
95.3768 192.244 57.8608 35.4697 -45.8617 0.876864
38.4333 187.178 39.484 31.4224 -64.0691 0.952493
44.4496 32.9546 69.843 40.1139 42.8527 0.87129
214.691 259.232 61.5577 39.8128 29.6196 0.923905
224.521 170.336 70.3176 48.1798 21.8908 0.908261
77.1471 41.4272 58.4423 31.653 -23.0426 0.914792
54.4929 221.15 49.9387 37.8121 -30.831 0.90533
102.274 147.28 49.2262 29.5656 -50.1247 0.881882
107.485 252.284 40.402 36.2591 -22.2198 0.91876
252.337 176.723 56.71 39.9305 -56.3727 0.886425
125.522 143.157 48.1529 33.6426 -40.5108 0.926504
83.0307 102.395 68.4624 32.1111 -26.8958 0.93771
276.095 219.301 46.5266 42.8742 60.5854 0.881202
247.468 231.112 51.9889 33.6741 81.7025 0.925045
