# center_row center_col major_diameter minor_diameter angle_deg score
169.933 168.936 46.6323 32.9599 78.4607 0.82811
247.768 242.78 47.2115 40.9905 66.4215 0.840104
102.941 231.129 70.4342 62.6284 66.1611 0.795455
31.2915 152.77 62.7663 43.4015 88.0142 0.797967
255.845 171.909 55.8065 47.6162 -1.87784 0.820742
204.001 263.959 50.778 30.6876 14.7966 0.904455
83.1372 85.8055 45.1477 32.81 -73.5389 0.861847
46.9232 44.0687 43.2844 41.6476 72.544 0.798809
93.4669 42.3537 48.0262 43.9852 0.46175 0.822334
128.224 69.3337 53.6016 33.3102 -24.0308 0.865233
182.053 75.0098 46.4146 44.9263 -67.0022 0.78496
252.977 46.117 58.2767 43.6474 31.8943 0.825877
43.0798 66.3201 50.5703 33.3475 49.2334 0.81015
132.115 34.8439 35.0702 32.9995 16.9883 0.821072
