# center_row center_col major_diameter minor_diameter angle_deg score
243.524 187.289 72.1698 66.2257 -77.6846 0.959116
245.312 102.023 98.2649 85.643 65.9594 0.93534
68.1207 100.876 94.2987 62.6353 -65.8845 0.93082
258.037 54.5664 77.737 58.6123 -47.245 0.930949
52.459 200.223 70.247 50.3585 -58.136 0.902442
181.553 147.495 89.5668 65.9528 63.4611 0.914325
96.4821 266.273 42.0967 40.5032 -21.419 0.927478
138.473 242.188 66.2796 36.2639 -71.9269 0.925759
54.8419 58.5901 93.2767 86.0388 15.2953 0.937515
101.416 52.2408 61.5396 37.5265 -38.444 0.92223
141.5 166.067 79.6671 78.8545 -0.944031 0.907007
57.4216 232.316 52.0803 48.3769 -10.3662 0.936056
192.743 66.311 87.8054 81.9023 -13.0921 0.929792
123.886 273.28 62.8364 37.688 -36.6256 0.865884
195.272 202.342 57.2289 45.6544 -61.4228 0.897355
98.8398 208.393 57.0563 33.7924 30.6115 0.859131
