# center_row center_col major_diameter minor_diameter angle_deg score
150.988 179.038 78.7583 48.7682 -68.0755 0.847208
167.064 92.131 80.6127 79.0316 -11.2603 0.786169
87.9861 263.029 70.7805 59.5036 22.9765 0.785555
121.359 107.926 66.441 48.1141 24.0081 0.802123
225.995 199.881 72.7444 60.9795 -17.0177 0.817406
139.906 243.058 70.563 47.0266 49.5046 0.856156
95.8968 184.161 42.5002 31.253 59.5327 0.878848
221.94 23.0492 50.5824 36.5901 1.8435 0.806749
207.334 160.995 42.5448 32.3121 -67.6461 0.798059
208.06 238.451 37.1842 29.6462 39.9013 0.802081
60.3463 221.095 76.0898 58.4543 -7.2503 0.783664
193.794 34.6436 44.6642 33.9593 17.6168 0.787985
