18
257.6108	276.7282	62.5235	61.9593	-57.2062
257.6108	276.7282	95.6234	41.6996	84.9192
257.6108	276.7282	97.6959	75.4259	6.9997
367.3577	395.2354	92.6542	66.8597	-51.3281
367.3577	395.2354	92.4560	45.1711	25.7041
367.3577	395.2354	70.2096	47.3868	-76.6595
160.0477	191.4647	59.9056	58.0227	-5.6647
160.0477	191.4647	89.4383	65.1363	18.3015
160.0477	191.4647	99.1357	44.7228	-49.7980
466.4067	159.4895	94.1128	88.0323	-43.8953
466.4067	159.4895	66.2850	61.9538	-0.8682
466.4067	159.4895	53.6340	42.0071	-15.5531
184.0806	390.3540	61.0489	56.9625	43.0925
184.0806	390.3540	85.7272	74.4347	-32.4106
184.0806	390.3540	43.4034	41.6239	29.0946
265.6349	474.6472	99.3998	73.0714	-77.6904
265.6349	474.6472	83.1306	51.4663	-65.7018
265.6349	474.6472	62.1306	41.2360	-25.4389
