12
296.9222	263.8325	94.1522	77.2774	-32.1524
296.9222	263.8325	60.1214	54.0623	-33.9693
296.9222	263.8325	97.5858	40.3312	33.4159
335.3119	387.5090	93.3805	76.2932	-48.7586
335.3119	387.5090	85.8580	46.0425	63.0924
335.3119	387.5090	83.8549	42.5450	-16.7454
149.1277	359.2346	87.3868	51.3406	-74.1952
149.1277	359.2346	58.8532	44.3418	-8.9082
149.1277	359.2346	95.2390	62.3068	-15.8932
169.4337	211.0985	93.4526	45.9842	68.6630
169.4337	211.0985	98.3266	43.5511	-52.9681
169.4337	211.0985	59.3045	41.1817	85.1584
