18
423.3427	205.0510	83.6230	77.5544	-22.9598
423.3427	205.0510	52.2751	40.5416	49.6113
423.3427	205.0510	69.9636	50.8330	-87.8918
156.6418	334.7268	86.8541	48.4717	1.8780
156.6418	334.7268	96.3984	63.6687	-40.9933
156.6418	334.7268	98.0643	43.6918	80.4599
128.3437	205.1863	84.0350	74.9227	26.7491
128.3437	205.1863	74.6330	50.0791	-70.4732
128.3437	205.1863	98.1691	45.7687	-22.0884
245.2210	409.1511	63.4645	48.8810	-32.1003
245.2210	409.1511	82.8431	81.7762	22.0956
245.2210	409.1511	87.1863	45.1754	64.3255
472.0885	374.9666	87.2691	64.8207	-9.5429
472.0885	374.9666	51.4051	41.5827	44.1090
472.0885	374.9666	85.7398	41.7476	29.3713
303.1955	145.5762	85.8174	84.7054	58.8862
303.1955	145.5762	55.8655	47.2134	57.5823
303.1955	145.5762	80.9540	42.0299	-4.8314
