12
336.1635	136.5206	98.4771	55.5721	-9.4343
336.1635	136.5206	95.9762	65.4425	87.0672
336.1635	136.5206	54.7606	43.6635	-3.5219
336.1635	136.5206	90.3049	44.5622	35.4010
148.4970	300.4648	92.6755	70.9636	70.7608
148.4970	300.4648	67.8682	49.2047	-30.8661
148.4970	300.4648	92.4908	40.4345	-68.3435
148.4970	300.4648	88.8249	41.5513	46.1149
272.1993	434.1237	80.7707	53.2774	85.5030
272.1993	434.1237	96.6234	81.9437	74.2315
272.1993	434.1237	92.3044	44.2103	23.4482
272.1993	434.1237	51.0389	49.6469	8.7941
