12
225.1584	328.1734	58.0223	49.4545	-5.8946
225.1584	328.1734	98.1328	97.6637	43.1340
344.0869	425.6599	88.8886	81.9107	-4.3652
344.0869	425.6599	60.6359	55.1292	12.1628
456.2237	259.8928	90.2411	78.1665	-9.9979
456.2237	259.8928	99.6449	40.2460	-89.2362
379.0974	179.5846	41.3816	40.9162	47.4416
379.0974	179.5846	72.2543	69.6138	-88.3109
323.2314	280.0200	66.8548	40.2317	-74.8159
323.2314	280.0200	77.1344	43.0345	51.6527
126.0715	212.3483	80.6740	61.7778	84.6504
126.0715	212.3483	50.2555	49.6097	-8.3373
