12
363.9232	229.0908	88.8869	42.9990	-12.7507
363.9232	229.0908	81.0810	45.4522	-87.3439
363.9232	229.0908	84.7494	83.0384	-71.2948
223.8389	414.9720	92.7018	89.0411	43.9841
223.8389	414.9720	81.0616	46.3221	-10.8800
223.8389	414.9720	78.4868	57.7535	-74.8703
151.4436	265.8011	75.3932	41.8467	-59.8664
151.4436	265.8011	93.9802	79.1294	-89.0828
151.4436	265.8011	44.7539	43.2366	63.6168
413.3281	357.4911	89.2787	79.8575	-38.9570
413.3281	357.4911	99.0460	46.7327	-12.7350
413.3281	357.4911	68.6573	54.6048	88.0926
