12
417.5203	191.3260	72.6119	40.8615	-64.9506
417.5203	191.3260	83.6138	43.8579	32.1247
417.5203	191.3260	87.2239	85.5692	40.1504
417.5203	191.3260	81.1371	47.6643	-14.1087
249.0851	327.4159	49.6206	41.0165	-60.6000
249.0851	327.4159	85.7777	54.6267	-64.3627
249.0851	327.4159	94.3664	89.7200	-62.2496
249.0851	327.4159	85.3038	40.9198	23.1136
177.4047	432.7559	48.6378	47.9438	25.2766
177.4047	432.7559	91.2996	44.6085	-50.6574
177.4047	432.7559	89.8944	59.8870	-1.0521
177.4047	432.7559	97.4616	42.2552	31.2239
