24
127.7184	439.0503	58.4783	40.7263	-9.1410
127.7184	439.0503	96.6329	91.7766	46.4935
127.7184	439.0503	81.9830	57.0198	29.4261
127.7184	439.0503	97.4609	55.2120	-46.1430
398.3731	387.5985	55.5380	46.5434	-48.4148
398.3731	387.5985	91.6517	61.5508	-45.6857
398.3731	387.5985	82.6000	44.0108	38.0021
398.3731	387.5985	98.4595	48.2908	-0.9580
233.3611	312.8927	92.0203	53.4945	21.7647
233.3611	312.8927	98.1883	85.7352	-20.1650
233.3611	312.8927	98.5553	50.7007	-59.0026
233.3611	312.8927	54.0850	42.0444	-18.2677
235.2436	159.4691	87.9751	68.3261	36.6599
235.2436	159.4691	87.7515	52.0879	-39.3769
235.2436	159.4691	99.7148	42.4287	65.6154
235.2436	159.4691	79.7700	44.4603	3.0256
421.8021	226.9048	83.7488	48.7412	-35.5444
421.8021	226.9048	93.7624	44.2848	-77.9203
421.8021	226.9048	90.5250	76.8177	-54.6421
421.8021	226.9048	77.5257	42.0998	36.2583
131.4815	226.2733	66.8312	50.0132	-53.6352
131.4815	226.2733	96.0239	42.8069	-3.4042
131.4815	226.2733	92.0063	72.6007	25.2507
131.4815	226.2733	93.3004	41.4455	74.1052
