12
140.0792	157.4417	82.6698	60.8873	-37.4274
140.0792	157.4417	69.6192	44.0674	75.3117
140.0792	157.4417	96.9689	94.8320	29.1776
140.0792	157.4417	96.8034	55.3180	43.5325
327.7423	147.7423	93.1712	74.6464	70.1423
327.7423	147.7423	85.0403	47.3563	17.4935
327.7423	147.7423	93.7954	48.4902	-29.5061
327.7423	147.7423	80.4317	51.8149	89.3246
222.6191	411.1986	52.5100	49.2518	-79.9493
222.6191	411.1986	95.8938	89.6207	-44.5432
222.6191	411.1986	77.3586	62.9397	-28.5462
222.6191	411.1986	96.8807	45.7272	70.2886
