24
221.1505	179.8396	93.2784	49.8990	-75.0312
221.1505	179.8396	89.2037	40.0781	54.4481
221.1505	179.8396	96.8064	84.0513	3.7828
221.1505	179.8396	62.4137	44.1427	-7.7550
156.9837	405.7285	69.4484	65.0728	86.9592
156.9837	405.7285	94.6088	89.1405	32.2825
156.9837	405.7285	51.6195	50.6570	59.2895
156.9837	405.7285	95.2812	42.3636	-12.5756
334.0376	470.8924	94.9167	53.4762	-44.8785
334.0376	470.8924	80.5801	46.9764	18.1334
334.0376	470.8924	46.0565	42.3886	57.6138
334.0376	470.8924	96.3913	56.7958	60.4639
430.9449	340.3997	63.3856	40.1944	22.4902
430.9449	340.3997	94.3588	63.3267	-32.0789
430.9449	340.3997	94.5820	57.6044	58.8689
430.9449	340.3997	89.4153	41.9407	-62.7338
472.9555	148.0375	76.8919	60.1530	-54.9679
472.9555	148.0375	79.9476	42.1226	72.7494
472.9555	148.0375	97.7556	80.5580	54.8528
472.9555	148.0375	59.1378	45.4609	-5.0906
456.8692	459.3295	82.0674	79.5733	40.2549
456.8692	459.3295	44.6319	41.2992	26.1788
456.8692	459.3295	60.9433	57.5317	70.5203
456.8692	459.3295	98.7993	42.0973	-10.9510
