12
468.9806	318.1575	65.0264	43.2612	49.1584
468.9806	318.1575	77.7107	62.3421	-2.3636
468.9806	318.1575	98.0757	50.9006	-70.6739
317.3791	324.4443	96.4235	72.7058	-1.0209
317.3791	324.4443	70.3727	48.6430	-7.4843
317.3791	324.4443	81.9708	46.3990	81.5849
265.5659	132.5784	92.2556	72.9010	63.0093
265.5659	132.5784	57.1549	49.5636	8.5943
265.5659	132.5784	84.7752	42.7735	-67.2560
166.6440	166.0590	80.7525	46.6606	-32.2814
166.6440	166.0590	72.6476	46.8128	-85.7031
166.6440	166.0590	96.5094	45.5058	39.3610
