12
330.5544	355.1752	95.4628	91.5769	2.1619
330.5544	355.1752	57.4613	44.0985	52.5670
258.1737	250.6047	77.8552	64.4543	-71.0821
258.1737	250.6047	65.6491	41.4489	-65.7807
383.2197	151.7335	59.0004	51.1513	-82.5847
383.2197	151.7335	96.8130	84.8527	-2.4936
123.6881	299.0809	96.4711	86.7767	-52.9227
123.6881	299.0809	77.4430	48.0313	-29.5076
127.9275	410.1368	94.9539	49.8243	-42.4725
127.9275	410.1368	73.0676	49.5828	37.3697
208.9562	153.8553	85.4399	58.3781	-55.2575
208.9562	153.8553	46.2846	41.3568	-41.4416
