# center_row center_col major_diameter minor_diameter angle_deg score
39.0019 162.996 62.5497 50.8071 -80.2947 0.885075
271.007 157.974 72.517 34.7777 -56.0657 0.870306
134.963 269.051 59.2545 49.3796 54.3903 0.886143
188.921 181.962 58.7763 40.9185 -13.9542 0.847686
179.001 66.8798 62.8099 54.5208 -35.6685 0.791489
145.108 219.046 64.3537 32.7425 -0.864441 0.792349
81.9392 147.025 52.8472 46.8396 62.2659 0.864946
72.0564 231.818 60.7276 56.3539 24.1426 0.822857
180.891 101.763 53.165 40.7784 52.5386 0.786077
259.846 256.046 50.9654 28.8575 -46.2895 0.811642
246.116 214.152 47.1721 34.391 32.5437 0.839131
83.0261 273.851 37.1679 35.6338 -9.86082 0.803696
220.946 81.9545 38.9364 34.9078 63.0515 0.823414
44.1847 92.0444 57.3265 46.7874 -73.4623 0.782707
221.855 270.131 65.9289 33.231 -39.9862 0.809985
