# center_row center_col major_diameter minor_diameter angle_deg score
228.5 53.3019 89.5668 83.6824 29.8782 0.978586
74.5336 238.053 112.736 42.7673 68.8895 0.909108
159.444 200.353 122.343 80.275 -9.29602 0.901718
44.2384 139.017 121.253 59.8495 87.9016 0.894038
72.2741 53.3851 99.3037 63.7377 38.134 0.935127
134.516 72.1526 72.9151 33.7066 75.4564 0.935563
91.7719 108.388 100.522 36.5258 31.4181 0.85811
245.078 194.486 93.5395 34.2946 -17.771 0.90185
214.68 227.68 97.6547 41.547 88.6877 0.859429
186.384 138.411 102.071 96.9129 84.034 0.919955
152.264 276.555 54.9569 34.0555 -22.6482 0.906082
