# center_row center_col major_diameter minor_diameter angle_deg score
243.467 237.282 92.4617 80.3228 -32.2143 0.958786
36.4784 166.241 94.432 56.5401 72.2171 0.940077
253.477 32.2854 57.4747 49.6613 -35.3224 0.96807
142.505 236.123 86.5591 78.2991 -83.702 0.919804
115.574 112.659 90.8491 75.0681 -23.2436 0.946441
265.332 95.5017 79.1422 32.5801 50.5821 0.878515
138.599 24.21 53.0828 37.6836 2.90875 0.946616
165.548 182.198 70.2935 46.383 36.9662 0.885964
229.998 145.995 84.5088 45.9092 51.0045 0.918207
212.59 56.2534 37.7284 31.7964 20.0983 0.939786
123.846 194.64 86.7773 79.6903 -88.6616 0.925449
21.9212 197.731 76.7533 34.4028 78.2848 0.911072
202.536 262.259 41.5718 41.5304 -74.9184 0.937108
155.897 62.2374 68.7538 30.7464 -52.555 0.824784
206.797 100.635 99.1284 52.1548 12.2356 0.844839
202.511 151.224 39.6087 31.7703 70.7601 0.921907
131.74 216.616 57.5027 33.4649 -28.0197 0.8863
