# center_row center_col major_diameter minor_diameter angle_deg score
81.3546 64.2574 86.6567 52.4703 -59.1356 0.926343
248.261 242.885 68.2923 58.1597 -66.9849 0.947004
254.249 129.32 66.1204 52.1592 48.9929 0.902447
137.528 267.229 80.6039 36.664 -15.0886 0.907785
42.4995 70.2449 62.2198 62.0587 -21.7922 0.908438
140.55 163.187 71.5338 47.8361 78.316 0.891243
159.33 49.3534 45.1918 41.8428 -21.8316 0.950373
246.437 72.243 86.3185 54.2744 -26.5769 0.929685
69.9089 215.875 74.6354 70.1125 -12.9719 0.941246
154.652 210.296 79.8129 40.4804 53.2221 0.893836
189.671 110.35 79.5386 35.5198 36.0357 0.934136
220.276 242.133 79.2167 55.5534 -42.224 0.934714
81.6817 158.887 53.1717 43.2963 70.514 0.907893
100.25 230.761 69.6285 45.5738 7.76637 0.947467
175.964 193.501 74.5765 37.5772 27.0323 0.881544
76.1786 101.721 60.0455 38.6611 53.2094 0.902872
155.505 277.231 42.374 40.2124 44.7827 0.923651
214.07 71.2291 41.2798 39.7315 -15.7325 0.925035
191.325 41.5631 81.7298 31.7893 -23.3652 0.863688
