# center_row center_col major_diameter minor_diameter angle_deg score
82.4783 206.73 102.24 91.674 -33.0359 0.919386
214.05 99.5156 117.425 60.2663 -17.2897 0.915028
170.552 144.157 108.811 42.3873 64.5048 0.860237
127.096 257.16 78.292 59.8855 80.7421 0.918112
65.1228 112.408 98.8947 41.2714 -59.2105 0.839609
259.472 247.211 86.3475 68.4187 -71.1483 0.929535
204.463 246.297 74.3195 70.2761 68.5679 0.944573
238.219 185.533 83.2304 77.5291 -38.2469 0.9118
110.995 58.9632 48.7289 39.0576 1.46971 0.919811
126.029 189.426 71.587 66.5905 -87.7946 0.934546
96.452 127.19 70.1574 46.4639 -58.5889 0.873968
175.604 83.8441 47.5371 37.9118 -20.9813 0.933903
182.544 89.592 37.2179 15.2826 -39.7232 0.808999
