# center_row center_col major_diameter minor_diameter angle_deg score
95.0931 172.98 57.5511 49.3484 -23.3404 0.863876
186.986 233.944 50.5546 40.8231 -41.2533 0.876647
49.039 214.024 50.676 30.7759 39.3116 0.88537
59.9376 65.0124 66.9732 54.767 -39.3396 0.786625
250.998 53.9903 75.5568 47.4536 -74.6306 0.780242
24.0625 125.966 50.4432 30.9248 60.6578 0.891649
188.048 107.911 44.9872 32.6602 -23.8885 0.790042
128.021 49.0136 70.0314 53.2426 -2.20449 0.850628
223.603 177.065 73.4178 59.924 76.0662 0.862509
132.955 166.053 40.5643 32.8835 -82.9646 0.844659
116.023 107.01 52.7013 38.8714 -80.6487 0.885761
65.9931 255.95 42.7839 29.0943 80.4751 0.784099
