# center_row center_col major_diameter minor_diameter angle_deg score
152.643 87.2758 86.3717 84.5066 52.8703 0.936262
88.5134 184.229 81.3206 77.88 -79.9843 0.915741
256.41 196.578 72.8243 47.8607 80.0686 0.914133
163.496 145.914 74.9136 40.2262 -87.6717 0.882395
52.4675 64.3064 77.8368 39.4439 -69.11 0.927463
218.452 76.3667 82.2356 48.3483 -4.87034 0.929883
25.5609 141.204 43.5003 35.748 -13.3798 0.955004
70.0193 111.575 67.5021 26.9833 -16.1586 0.859907
200.394 211.189 49.8763 35.3814 -24.9872 0.888146
26.0652 33.4373 40.4716 34.0518 -32.6176 0.921108
258.494 158.322 63.5847 45.6272 1.84773 0.928095
238.214 31.053 35.7597 33.7162 71.4648 0.931022
253.431 270.869 53.4535 48.3304 -51.6219 0.922854
216.534 166.31 51.2558 45.8201 -54.7872 0.896369
202.516 44.0344 84.7395 40.7493 59.0052 0.919355
64.7759 225.456 74.0508 37.8864 7.45281 0.860384
230.527 262.176 48.3842 42.2892 61.8407 0.94053
152.343 222.339 69.8004 36.4151 -37.5907 0.893618
27.8874 72.3553 36.5769 34.2313 81.7133 0.924336
104.805 216.817 78.0108 33.4113 -41.2698 0.81003
