# center_row center_col major_diameter minor_diameter angle_deg score
80.6097 255.243 89.2725 59.6696 51.5081 0.814325
263.958 266.98 65.1291 39.5579 -42.9056 0.919264
57.8866 33.0747 48.7502 44.8665 8.66168 0.862974
245.129 141.168 54.6227 47.3816 -40.1985 0.871791
134.038 43.0704 72.9599 58.8028 -29.2358 0.837043
255.977 61.985 56.6241 38.6738 -23.8361 0.839597
122.895 132.923 46.6672 39.0378 -17.9015 0.8882
62.4608 141.847 67.9701 54.971 16.5232 0.780356
237.029 235.952 72.5007 30.7635 -73.9312 0.782775
147.005 174.037 49.1645 47.3567 -51.8684 0.79411
159.106 82.6831 67.3492 35.0234 -49.2799 0.852513
86.0745 78.9461 48.7364 42.6503 -11.401 0.781227
26.0024 57.6797 40.3624 37.2556 9.05008 0.834295
