# center_row center_col major_diameter minor_diameter angle_deg score
270.63 54.1432 78.5364 47.8325 78.4277 0.807621
161.979 205.096 67.7375 51.1582 -88.9644 0.874753
32.0255 210.026 70.6589 44.8294 -51.0733 0.850563
201.58 64.0513 69.469 50.4843 -0.624584 0.813878
94.109 95.9929 66.8798 62.961 73.3213 0.819185
215.002 262.003 54.5327 32.889 41.3613 0.823372
38.8676 248.562 62.4578 45.0024 -38.3952 0.840479
73.3985 147.868 64.4932 33.2759 -8.11416 0.814767
100.044 230.04 66.8705 50.8249 23.1078 0.877674
210.114 214.583 41.4894 34.8781 -43.9045 0.851442
265.989 277.013 50.6808 34.7575 -7.465 0.807665
110.923 169.319 49.6343 43.5791 -51.7126 0.787716
235.677 181.107 47.0022 39.917 73.1943 0.794576
