# center_row center_col major_diameter minor_diameter angle_deg score
243.998 212.983 76.6466 72.8606 -75.8162 0.879032
141.855 153.057 83.5193 51.6211 -58.3671 0.823279
184.978 207.028 50.7163 38.8775 72.4296 0.911418
271.952 103.935 42.8892 38.7961 62.5699 0.880745
47.0456 238.986 63.5867 37.333 -10.1848 0.807062
248.363 56.9767 71.4359 62.7375 -33.8388 0.823988
156.008 258.979 54.7784 34.7065 49.1809 0.85452
216.096 155.016 59.4183 57.4605 44.2832 0.796372
203.965 80.4867 40.4501 37.9542 26.935 0.838037
66.9699 35.9196 42.4885 32.6866 67.3302 0.828865
138.906 89.1188 39.0223 29.0279 -70.7247 0.826935
126.095 262.896 41.1438 38.8272 -37.086 0.805165
81.9485 78.9479 44.6837 41.1094 -67.8963 0.806116
56.7071 126.085 66.773 29.5852 64.829 0.878006
