# center_row center_col major_diameter minor_diameter angle_deg score
65.5085 139.274 83.6402 75.6357 -7.76748 0.978784
263.599 179.837 68.6868 64.6031 -1.27954 0.921229
184.49 52.1186 81.0665 37.6412 -88.6821 0.927464
99.5045 243.27 65.5327 55.687 -53.7879 0.957497
222.225 168.378 71.3245 37.4378 -56.4751 0.882802
107.495 55.2887 70.2258 68.4238 -49.0806 0.926214
180.466 257.209 52.4254 51.9156 83.2184 0.929324
59.9514 49.7106 83.207 43.8764 32.0869 0.858184
41.3673 87.3496 49.8516 40.5276 -33.017 0.927607
273.856 63.6426 58.6007 44.9247 61.6366 0.910743
205.311 226.682 82.9127 38.4479 3.74963 0.85708
133.535 160.225 49.3255 39.6438 84.616 0.951711
135.554 135.263 45.6838 43.5172 32.4657 0.942292
256.889 137.103 67.4621 35.6253 -88.2223 0.78253
240.473 68.1102 58.154 44.84 -9.64573 0.915613
238.132 241.071 60.3555 34.246 18.7434 0.939796
87.5382 265.252 44.1332 40.5172 65.918 0.929371
104.123 87.2402 39.8681 35.8131 65.3757 0.861075
