# center_row center_col major_diameter minor_diameter angle_deg score
43.0322 76.9409 80.8306 40.7652 -66.2682 0.929198
219.068 47.9801 64.7074 60.7878 36.2407 0.927991
209.823 251.965 73.185 54.8894 -14.7795 0.808457
119.847 250.941 75.0133 44.6528 29.2454 0.793284
252.994 124.462 60.3126 36.0081 11.1507 0.878433
268.886 27.0561 42.9754 36.6905 -25.5381 0.870508
184.039 173.03 66.7495 52.5141 18.5764 0.789963
277.9 232.875 48.4706 33.1991 -69.1078 0.85551
99.3429 38.9744 67.1151 29.3421 -1.20477 0.818075
134.12 79.8078 93.7492 53.7624 -11.1562 0.796027
246.996 154.78 46.9597 32.7571 71.6112 0.794844
174.418 238.768 70.6217 39.562 82.9081 0.82913
84.9163 32.1828 48.881 42.0313 20.0225 0.79307
