# center_row center_col major_diameter minor_diameter angle_deg score
172.992 232.996 61.4195 47.5815 -40.7069 0.841525
86.9413 266.054 48.5563 41.0192 31.7252 0.925769
243.971 177.982 64.6264 28.9014 31.9378 0.904786
156.079 138.219 63.0331 42.9518 44.7068 0.791475
238.074 236.474 70.8781 68.9994 -37.0885 0.79127
58.8085 217.938 48.7623 37.1837 -47.297 0.839425
86.7302 110.049 62.8775 40.9304 4.33301 0.80502
255.963 137.125 70.9026 38.4951 -12.9973 0.873979
36.0071 173.924 32.5691 32.3035 4.41314 0.827444
57.2087 128.903 46.9765 40.4786 -64.5045 0.795175
101.915 43.0154 40.7724 28.6473 31.6776 0.843898
98.9769 159.983 64.9626 55.3784 2.05261 0.840835
65.0917 46.9819 57.6646 39.322 13.5899 0.783801
46.9841 79.8007 44.7589 40.4069 13.3741 0.854759
