# center_row center_col major_diameter minor_diameter angle_deg score
34.511 39.3151 57.4579 43.5304 1.72653 0.962739
54.485 93.2651 67.8338 63.6301 -55.9486 0.951353
155.281 113.377 60.1506 49.6958 -16.3571 0.943755
153.662 215.381 90.4968 48.4154 20.6233 0.893559
102.463 140.137 79.7158 65.8916 -38.3356 0.917021
44.4779 258.709 66.1803 41.11 2.20888 0.918972
274.535 252.275 48.286 46.2929 -52.8589 0.936735
100.499 76.8914 71.4858 40.4592 -84.8093 0.895018
200.571 185.403 96.4141 85.4126 -22.3832 0.910296
210.564 228.302 72.0277 44.4247 45.3617 0.891696
72.5806 236.301 62.2021 44.238 3.71383 0.91471
275.533 226.316 43.6642 35.8293 18.1672 0.892485
215.825 122.536 50.9639 35.906 5.80003 0.899748
266.433 90.497 49.7962 31.3048 -17.6605 0.903269
255.21 104.481 54.0259 34.1338 22.0734 0.883747
