# center_row center_col major_diameter minor_diameter angle_deg score
89.7815 58.5089 64.728 42.2106 -20.6431 0.917841
45.8462 135.575 73.1597 47.9507 55.3813 0.849332
173.856 268.892 56.4884 41.1959 -61.7458 0.870383
137.954 57.0376 42.9473 30.7208 -70.7382 0.939957
268.109 52.1965 63.3256 57.2547 87.9628 0.792109
263.989 101.989 42.6055 28.7405 -59.4546 0.843053
223.091 269.997 34.7615 28.9146 69.2408 0.852022
247.822 194.29 36.5291 31.413 6.0953 0.791017
194.511 90.2551 78.7999 60.3921 38.8469 0.78989
142.105 251.179 55.1066 36.9122 73.0919 0.791962
