# center_row center_col major_diameter minor_diameter angle_deg score
94.9156 65.1259 67.2747 55.9175 48.9778 0.780304
262.257 214.137 82.0639 67.0318 88.3343 0.787854
237.718 138.14 90.6336 39.61 -41.8888 0.824057
261.331 189.968 81.2682 54.9429 -50.3288 0.815782
42.4377 116.55 65.8196 63.0041 23.1475 0.822195
266.355 49.954 42.6038 34.1058 89.087 0.863991
241.052 106.48 78.3745 57.1451 52.6133 0.782998
149.994 80.0342 40.8258 38.6337 -33.1467 0.910267
192.076 61.1579 56.7724 40.9032 67.3745 0.830564
232.019 30.0072 44.6516 42.8035 -32.2144 0.885711
