# center_row center_col major_diameter minor_diameter angle_deg score
49.2042 244.205 59.3623 41.2481 -15.6228 0.948169
150.544 238.234 77.6376 65.5813 67.0529 0.969387
259.493 116.216 71.6644 53.7249 58.1774 0.911341
277.524 203.189 55.4982 37.7526 75.4638 0.944807
124.418 36.0274 61.0637 47.7513 66.5524 0.936235
86.6108 273.297 51.6939 42.3921 62.3898 0.953311
151.658 78.3826 39.5478 35.5409 14.2854 0.94095
32.4883 129.245 64.133 62.4571 -67.3311 0.898458
255.201 179.712 84.0796 57.1748 2.58786 0.948357
145.402 129.343 53.7292 35.6579 -15.8393 0.901877
229.516 70.2181 68.1691 50.4785 -78.2783 0.887646
59.1377 150.605 45.358 38.2027 -31.4751 0.947895
182.517 206.174 75.2506 41.84 81.3871 0.893089
203.116 102.023 75.9669 57.8264 56.0735 0.906216
138.261 164.041 62.8175 55.8321 54.5336 0.943912
76.1135 106.008 77.6797 38.2715 25.7831 0.902635
149.564 20.2525 42.1205 34.3671 49.1811 0.894779
200.566 263.243 42.2383 38.1354 -77.803 0.862774
231.207 255.452 68.5851 48.1398 6.03687 0.902303
