# center_row center_col major_diameter minor_diameter angle_deg score
151.506 179.088 84.0563 54.3258 -68.3834 0.920487
167.534 92.3025 86.1272 84.4517 -12.9922 0.928987
45.0947 157.607 70.7347 53.1821 -86.8126 0.932095
251.532 81.2444 74.2141 72.427 53.7089 0.935144
122.54 109.33 70.4002 52.4135 20.0502 0.943821
88.5764 262.427 71.9793 62.2072 26.5313 0.927302
226.416 200.316 73.9014 61.5988 -17.8599 0.92597
140.516 243.229 76.2784 52.4384 50.1516 0.916095
274.453 103.217 60.2992 42.3922 -60.4884 0.875558
280.51 54.6919 69.1778 36.4167 -86.0564 0.889602
208.097 160.505 46.6746 37.2486 -68.3443 0.865763
97.0449 183.905 43.7717 30.1144 57.6262 0.928303
208.581 239.276 42.348 34.297 36.8994 0.886571
222.409 23.1178 56.1662 41.7967 1.00503 0.924632
60.073 221.361 75.1547 59.1905 -8.00268 0.925
72.7447 143.653 53.0899 39.8504 -5.45212 0.941773
195.28 119.307 39.9911 38.57 -60.4645 0.850396
194.58 33.305 46.1184 38.4317 20.4591 0.911706
