# center_row center_col major_diameter minor_diameter angle_deg score
48.5079 47.2743 84.2566 82.4084 -49.7533 0.950713
245.825 68.1515 93.5476 69.3041 20.2404 0.969345
140.761 48.7473 68.3931 45.9548 13.8694 0.858509
187.508 256.998 87.9653 65.9805 -35.4768 0.941091
109.372 206.497 94.8988 63.0245 65.1903 0.959845
252.81 257.488 56.4528 53.2855 -57.1508 0.9384
46.4507 249.183 63.9614 35.5408 -51.1819 0.940517
177.505 86.1551 80.5192 46.3177 70.7514 0.896851
42.3724 201.367 64.2389 63.3734 -19.6612 0.941523
186.113 215.758 66.886 33.137 -47.7175 0.921373
254.531 102.251 58.3225 50.3279 53.6689 0.949224
84.2251 103.593 66.8147 47.6437 -80.0997 0.891863
228.421 223.218 90.5139 44.5188 -55.409 0.937609
69.8295 116.603 53.5724 43.703 4.87803 0.922752
212.672 242.401 36.9425 29.3471 80.9219 0.920178
154.491 93.1079 80.8495 31.7559 -74.4197 0.904205
