# center_row center_col major_diameter minor_diameter angle_deg score
52.6381 251.876 74.6472 56.7702 -89.4223 0.878319
144.97 237.942 86.8688 80.8412 -19.6309 0.820983
254.045 202.82 76.3785 68.532 -88.3374 0.788664
51.057 100.122 62.4037 36.5183 -56.546 0.848813
236.476 233.883 80.3725 78.159 79.3915 0.81994
95.9409 40.9657 69.2293 47.5758 31.1995 0.797892
252.066 116.093 56.3617 40.7383 74.6767 0.784656
199.36 110.867 81.4368 59.1616 -51.1526 0.830369
101.894 186.03 84.416 66.634 -17.9755 0.786157
24.2309 93.211 52.5649 33.3991 -69.4426 0.818292
