# center_row center_col major_diameter minor_diameter angle_deg score
169.977 189.984 98.7909 60.7094 -41.3192 0.860136
53.9785 178.964 101.26 47.6911 63.9743 0.959603
187.611 54.8711 99.3449 84.227 -25.3515 0.860001
231.886 84.8811 76.8053 75.148 -37.5463 0.818155
80.9496 37.0141 75.3032 39.7504 38.1115 0.855552
273.952 174.07 43.0004 40.7215 -37.4298 0.884657
124.886 138.927 82.6791 44.9508 -21.382 0.813083
104.885 183.287 56.3843 34.8681 -65.6305 0.793501
140.127 243.713 46.5623 45.5263 25.5739 0.837756
231.874 214.363 73.8521 35.5147 -37.4164 0.800612
47.6625 51.8403 75.5818 45.22 -7.09854 0.780887
