# center_row center_col major_diameter minor_diameter angle_deg score
230.504 238.238 97.5943 89.6749 -85.891 0.975435
89.9234 77.9516 98.2714 90.5446 -5.54085 0.945695
131.535 160.271 63.7148 53.5195 37.1068 0.94726
73.5244 204.274 69.6268 59.5682 43.3485 0.957917
266.733 116.359 77.6237 40.4819 48.4853 0.912356
56.531 33.3491 80.3628 44.3078 -5.27307 0.903859
216.503 117.11 112.751 56.1309 -82.5985 0.916009
196.496 78.3278 98.1276 62.4311 -31.6558 0.926007
232.908 62.4221 111.21 58.2838 -35.3025 0.895328
213.694 72.7421 62.5016 42.7166 -55.5512 0.923549
39.3515 223.15 107.843 46.3694 -74.6367 0.923504
171.083 208.514 59.3675 57.4135 18.2041 0.924964
42.533 82.261 46.1638 34.3766 28.9177 0.936708
