# center_row center_col major_diameter minor_diameter angle_deg score
147.725 48.6539 82.6422 69.7299 -28.4722 0.925906
128.006 259.013 70.501 46.8707 -71.4548 0.867678
83.0385 107.043 60.6741 40.8726 78.9681 0.822496
64.3732 235.837 69.1905 42.3534 34.205 0.78928
273.882 39.8438 56.8102 34.9493 74.7467 0.838908
210.871 236.021 61.5538 55.7678 60.0837 0.801485
186.352 118.736 65.6217 38.7989 -33.5676 0.801669
241.937 73.7439 56.8679 33.0967 76.7105 0.802501
247.505 156.474 103.754 66.2324 -30.8286 0.828428
140.136 203.919 62.8225 31.7126 19.6243 0.792244
